"data_evento","end","geometry","meteo","recettore","start","uid"
"2019-08-13 00:00:00","2019-08-13 00:00:00","POLYGON ((10.31656736069837 43.59446575273324, 10.31033116060875 43.58908296167644, 10.30954672556039 43.58640987802992, 10.31120589989978 43.58487162614617, 10.31224585874812 43.58224450554976, 10.30888415867662 43.5810037132535, 10.30596481265566 43.58381004986883, 10.30665772377673 43.58321187986022, 10.30848607873621 43.58403945901633, 10.30871166663972 43.58637625324013, 10.30569767744797 43.58961280486226, 10.30077376636394 43.59120063565408, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.30046980602052 43.59104539783949, 10.30554701608874 43.58936599181613, 10.30840404564565 43.58622489903809, 10.30811553909196 43.58405835976084, 10.30646138294933 43.58344109206581, 10.3062489435743 43.583983973339, 10.30858789659885 43.58084085045535, 10.31241400917137 43.58200374135266, 10.31156286989632 43.5849462970679, 10.30983905048769 43.58657648304437, 10.31069446824342 43.58902663034078, 10.31685153224081 43.59429182208596, 10.31656736069837 43.59446575273324))","ispra","R14","2019-08-12 22:00:00",6
"2019-08-13 00:00:00","2019-08-13 00:10:00","POLYGON ((10.3145321654347 43.58732617381023, 10.31374773038634 43.5846530121459, 10.31540690472572 43.58311471536776, 10.31644686357406 43.58048751810092, 10.31308516350257 43.57924668959439, 10.31016581748161 43.58205310810872, 10.31085872860268 43.58145492064301, 10.31268708356215 43.58228252395139, 10.31291267146566 43.58461938637478, 10.30989868227391 43.58785603246079, 10.30497477118988 43.58944390959801, 10.30157410482594 43.59296147661605, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.30138883601355 43.59272743282348, 10.30467081970778 43.58928867171403, 10.30974802532265 43.58760921933007, 10.31260505943778 43.58446803210458, 10.31231655469387 43.58230142470564, 10.31066239351419 43.58168413293257, 10.31044994011328 43.58222703165348, 10.31278891006208 43.57908382672456, 10.3166150090803 43.58024675381947, 10.31576386433551 43.5831893863267, 10.31404004678936 43.58481961723292, 10.31489546249989 43.58726984244617, 10.3145321654347 43.58732617381023))","ispra","R14","2019-08-12 22:10:00",7
"2019-08-13 00:00:00","2019-08-13 00:20:00","POLYGON ((10.31946457384773 43.58051183668836, 10.32112374818712 43.5789734340937, 10.32216370703546 43.57634605611382, 10.31880200696396 43.57510514225934, 10.315882660943 43.57791175381043, 10.31657557206407 43.57731352519813, 10.31840392702354 43.57814118543369, 10.31862951492706 43.58047820860414, 10.3156155257353 43.58371507734253, 10.31069161465128 43.58530306371637, 10.30729094828734 43.58882087273366, 10.3030899434614 43.59057761697449, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.30282771540165 43.59038635600973, 10.30710569224356 43.58858682874246, 10.31038768405337 43.58514782566886, 10.31546487917267 43.58346826401242, 10.31832192403052 43.58032685417331, 10.31803342355183 43.57816008621092, 10.31637925050094 43.57754273768555, 10.3161667640441 43.57808567753099, 10.31850577387968 43.57494227922061, 10.32233184095335 43.57610529163357, 10.32148068331764 43.57904810514033, 10.31975687016093 43.58067844194643, 10.31946457384773 43.58051183668836))","ispra","R14","2019-08-12 22:20:00",8
"2019-08-13 00:00:00","2019-08-13 00:30:00","POLYGON ((10.32485491381799 43.57563547722367, 10.32589487266633 43.57300795359543, 10.32253317259483 43.57176697095347, 10.31961382657387 43.57457373808545, 10.32030673769494 43.57397547631047, 10.32213509265441 43.57480318242732, 10.32236068055792 43.57714033515428, 10.31934669136617 43.58037738334269, 10.31442278028214 43.58196545775742, 10.3110221139182 43.58548346181767, 10.30682110909226 43.5872403034649, 10.30110426563086 43.5913810160807, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.3008159587522 43.59121073139779, 10.30655889557236 43.58704904235044, 10.31083686816421 43.58524941766638, 10.31411886651407 43.58181021957807, 10.31919605317536 43.58013056985188, 10.3220531066904 43.57698898059399, 10.32176460964889 43.57482208322308, 10.32011042703142 43.57420468895739, 10.31989791393595 43.57474766194772, 10.32223695591489 43.57160410777861, 10.32606299724558 43.57276718895493, 10.32521182922153 43.57571014834099, 10.32485491381799 43.57563547722367))","ispra","R14","2019-08-12 22:30:00",9
"2019-08-13 00:00:00","2019-08-13 00:40:00","POLYGON ((10.33092135175154 43.57005891734983, 10.32755965168004 43.56881787394131, 10.32464030565908 43.57162477851283, 10.32533321678015 43.57102648744204, 10.32716157173962 43.57185423409022, 10.32738715964313 43.57419150126688, 10.32437317045138 43.57742870798074, 10.31944925936735 43.57901686017043, 10.31604859300341 43.58253503653084, 10.31184758817747 43.58429196422649, 10.30613074471607 43.58843287966142, 10.30239957908521 43.59177012704797, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.30216627817074 43.59155999675647, 10.30584245194904 43.58826259485475, 10.31158538750067 43.5841007029798, 10.31586335633842 43.5823009922381, 10.31914536046514 43.57886162187464, 10.32422253965545 43.57718189434795, 10.3270796008174 43.5740401465922, 10.32679110681197 43.57187313490234, 10.32513691574431 43.57125570022988, 10.32492437911884 43.57179870250027, 10.32726344949011 43.56865501064617, 10.33108946808193 43.56981815256776, 10.33092135175154 43.57005891734983))","ispra","R14","2019-08-12 22:40:00",10
"2019-08-13 00:00:00","2019-08-13 00:50:00","POLYGON ((10.32955899689256 43.56649955318846, 10.32663965087161 43.56930656579761, 10.32733256199268 43.56870825169815, 10.32916091695215 43.56953603020701, 10.32938650485566 43.57187338734962, 10.3263725156639 43.57511071867619, 10.32144860457987 43.57669893200279, 10.31804793821593 43.58021724380389, 10.31384693338999 43.58197423914002, 10.30813008992859 43.58611531400582, 10.30439892429773 43.58945268988974, 10.29937244521252 43.59240077635707, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.29905770474814 43.59225732844067, 10.30416563237319 43.58924255949003, 10.30784180825338 43.58594502910186, 10.31358474280795 43.58178297778938, 10.31786270869495 43.5799831994, 10.3211447173623 43.57654369361545, 10.32622189068037 43.57486390493179, 10.32907895785285 43.57172203258502, 10.32879046623379 43.56955493103198, 10.32713626852422 43.56893746459676, 10.32692371340407 43.56948048988347, 10.32926280609188 43.56633668979877, 10.32955899689256 43.56649955318846))","ispra","R14","2019-08-12 22:50:00",11
"2019-08-13 00:00:00","2019-08-13 01:00:00","POLYGON ((10.32969242275141 43.56657508551934, 10.33038533387248 43.56597674428716, 10.33221368883194 43.56680456033474, 10.33243927673545 43.56914202347659, 10.3294252875437 43.57237950162382, 10.32450137645967 43.57396778698283, 10.32110071009573 43.57748625836222, 10.31689970526979 43.57924333339334, 10.31118286180839 43.58338459610303, 10.30745169617753 43.58672212338453, 10.30242521709232 43.5896703435973, 10.3004258718798 43.59198777237504, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.30013756305701 43.59181748685858, 10.3021104908846 43.58952689557912, 10.30721841484418 43.58651199285734, 10.31089459320062 43.58321431108441, 10.31663752658054 43.57905207192021, 10.32091548899121 43.5772522138273, 10.32419750300798 43.57381254848762, 10.32927466940786 43.57213268774792, 10.33213174366143 43.56899066860605, 10.33184325485379 43.56682346117487, 10.3301890493193 43.56620595731628, 10.32997647241023 43.56674900972114, 10.32969242275141 43.56657508551934))","ispra","R14","2019-08-12 23:00:00",12
"2019-08-13 00:00:00","2019-08-13 01:10:00","POLYGON ((10.33400212090258 43.56209133663457, 10.33583047586205 43.56291920607546, 10.33605606376556 43.56525681998582, 10.33304207457381 43.56849450696401, 10.32811816348977 43.57008289477866, 10.32471749712584 43.57360159313497, 10.3205164922999 43.57535878152065, 10.3147996488385 43.57950031141098, 10.31106848320764 43.5828380540335, 10.30604200412242 43.58578646447975, 10.3040426589099 43.58810404279646, 10.3009898870301 43.59083454661207, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.30068224252046 43.59068319339796, 10.30375436867707 43.58793375711699, 10.30572729819052 43.58564301631678, 10.31083521693706 43.58262792332498, 10.31451139881524 43.57933002622931, 10.32025433052455 43.57516751987328, 10.32453228799121 43.57336754841371, 10.32781430961586 43.56992765613002, 10.33289146617674 43.56824769290105, 10.33574855050102 43.56510546496457, 10.33546006569177 43.56293810693715, 10.33380584902869 43.56232054984933, 10.33400212090258 43.56209133663457))","ispra","R14","2019-08-12 23:10:00",13
"2019-08-13 00:00:00","2019-08-13 01:20:00","POLYGON ((10.33510299876898 43.5606358555756, 10.33532858667249 43.56297355808481, 10.33231459748074 43.56621136778216, 10.32739068639671 43.56779981580468, 10.32399002003277 43.57131864754356, 10.31978901520683 43.57307590254183, 10.31407217174543 43.57721758944036, 10.31034100611457 43.58055545860765, 10.30531452702936 43.58350398084426, 10.30331518181683 43.58582164703726, 10.30026240993704 43.58855225439097, 10.29664562290693 43.5924359550485, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.29628370625421 43.59249689764308, 10.29995477707768 43.5884009010883, 10.30302690250725 43.58565136126202, 10.30499983301127 43.58336053259621, 10.31010774869471 43.58034532779257, 10.3137839326422 43.57704730416285, 10.31952686336989 43.57288464079208, 10.32380481793152 43.57108460271278, 10.32708684402649 43.56764457706587, 10.33216399480606 43.56596455360928, 10.33502108504778 43.562822202975, 10.33473260258793 43.56065475644997, 10.33510299876898 43.5606358555756))","ispra","R14","2019-08-12 23:20:00",14
"2019-08-13 00:00:00","2019-08-13 01:30:00","POLYGON ((10.332160487817 43.55981377106803, 10.32914649862525 43.56305175058692, 10.32422258754122 43.56464028192645, 10.32082192117728 43.56815929824314, 10.31662091635134 43.56991664542144, 10.31090407288994 43.57405854959148, 10.30717290725908 43.57739659387428, 10.30214642817387 43.58034527080891, 10.30014708296135 43.58266305860712, 10.29709431108155 43.58539380923921, 10.29347752405145 43.58927771369174, 10.29420500114451 43.59155997840427, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.29390481587899 43.591719052193, 10.29311562632975 43.58933865634165, 10.29678669434267 43.58524245581398, 10.29985881876622 43.58249277269931, 10.30183175064091 43.5802018224431, 10.30693966208592 43.57718646291172, 10.31061584889673 43.57388826418135, 10.31635877826616 43.56972538352999, 10.32063672880808 43.56792525326082, 10.32391876108859 43.56448504306285, 10.32899590386863 43.5628049362619, 10.33185300229827 43.55966241583566, 10.332160487817 43.55981377106803))","ispra","R14","2019-08-12 23:30:00",15
"2019-08-13 00:00:00","2019-08-13 01:40:00","POLYGON ((10.32286339976873 43.55936482336575, 10.3179394886847 43.56095345192099, 10.31453882232076 43.56447268360624, 10.31033781749482 43.56623013834177, 10.30462097403342 43.57037229602795, 10.30088980840256 43.57371054463857, 10.29586332931735 43.57665940207752, 10.29386398410483 43.57897733176681, 10.29081121222503 43.5817082495786, 10.28719442519493 43.58559239182264, 10.28792190228799 43.58787479627442, 10.29109000114348 43.59103311124631, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.29085669927278 43.59124323980262, 10.28762173538216 43.58803387021124, 10.28683254955977 43.5856533345371, 10.29050361429367 43.58155689601035, 10.29357573754351 43.57880704570432, 10.29554867101732 43.5765159535743, 10.30065657751743 43.57350041350392, 10.30433276766883 43.57020201046306, 10.3100756954536 43.56603887628499, 10.31435364130578 43.56423863844707, 10.31763568080291 43.56079821291178, 10.32271281424999 43.55911800886322, 10.32286339976873 43.55936482336575))","ispra","R14","2019-08-12 23:40:00",16
"2019-08-13 00:00:00","2019-08-13 01:50:00","POLYGON ((10.30428494094797 43.55866904770357, 10.30088427458404 43.56218841282648, 10.2966832697581 43.56394593420214, 10.2909664262967 43.56808824896137, 10.28723526066583 43.571426624169, 10.28220878158062 43.57437559344447, 10.2802094363681 43.57669361104634, 10.2771566644883 43.57942463243903, 10.2735398774582 43.58330892201349, 10.27426735455127 43.58559141304467, 10.27743545340675 43.58874984782818, 10.28371855226327 43.5924349763818, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.28363523187522 43.59269811427468, 10.27720216039345 43.5889599764912, 10.27396719901956 43.58575048707323, 10.27317801550601 43.58336986476793, 10.27684907820852 43.57927327878217, 10.27992120073122 43.57652332488802, 10.28189413519572 43.57423214485613, 10.28700203863241 43.57121649292773, 10.29067823085333 43.56791796330059, 10.29642115765637 43.5637546720429, 10.30069910060319 43.56195436755775, 10.30398114457112 43.55851380860414, 10.30428494094797 43.55866904770357))","ispra","R14","2019-08-12 23:50:00",17
"2019-08-13 00:00:00","2019-08-13 02:00:00","POLYGON ((10.27593664103213 43.56537591900658, 10.27173563620619 43.56713334739083, 10.26601879274479 43.57127544296613, 10.26228762711393 43.57461364151688, 10.25726114802872 43.57756245473267, 10.2552618028162 43.57988034965894, 10.2522090309364 43.58261122651207, 10.2485922439063 43.58649531049773, 10.24931972099936 43.58877768071371, 10.25248781985485 43.59193594830887, 10.25877091871137 43.59562088178193, 10.2724254664481 43.59790388453124, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.27248970790934 43.59816983388611, 10.25868759389644 43.59588401952237, 10.25225451448151 43.59214607682299, 10.24901954959566 43.58893675461424, 10.24823036286024 43.58655625319637, 10.25190142839745 43.58245987297886, 10.25497355193484 43.57971006363435, 10.25694648501689 43.57741900626312, 10.26205439272844 43.57440351042439, 10.26573058206142 43.57110515743916, 10.27147351023441 43.56694208537455, 10.27575145723553 43.56514187389075, 10.27593664103213 43.56537591900658))","ispra","R14","2019-08-13 00:00:00",18
"2019-08-13 00:00:00","2019-08-13 02:10:00","POLYGON ((10.24825091054991 43.56952477999777, 10.24253406708851 43.57366671111669, 10.23880290145765 43.57700477711963, 10.23377642237244 43.57995347324193, 10.23177707715992 43.58227127612322, 10.22872430528012 43.58500204452658, 10.22510751825002 43.58888597425646, 10.22583499534308 43.59116825382335, 10.22900309419857 43.59432639597505, 10.23528619305509 43.5980111830768, 10.24894074079181 43.60029409513673, 10.27388837434371 43.59710843715572, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.27393985108412 43.59737584922092, 10.2490049848112 43.60056004437806, 10.23520286491831 43.59827432070286, 10.22876977955048 43.59453652437747, 10.22553481202932 43.59132732762783, 10.22474562287626 43.58894691691322, 10.22841669054061 43.58485069108616, 10.23148881483938 43.58210099019897, 10.23346174688406 43.5798100248615, 10.2385696578034 43.57679464613879, 10.24224584496933 43.57349642569012, 10.2479887741703 43.56933351808875, 10.24825091054991 43.56952477999777))","ispra","R14","2019-08-13 00:10:00",19
"2019-08-13 00:00:00","2019-08-13 02:20:00","POLYGON ((10.21864803496435 43.57671800064043, 10.21491686933349 43.58005589750219, 10.20989039024828 43.58300444420424, 10.20789104503575 43.58532212962906, 10.20483827315596 43.5880527596422, 10.20122148612585 43.59193649252985, 10.20194896321892 43.59421865642152, 10.20511706207441 43.59737663849776, 10.21140016093092 43.60106123881849, 10.22505470866765 43.60334403515179, 10.25000234221955 43.60015853865856, 10.27348706787584 43.59776832266792, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.27355131153027 43.5980342717309, 10.25005382157545 43.60042595057899, 10.22511895595173 43.60360998424822, 10.21131682855484 43.60132437629861, 10.20488373558995 43.59758676675765, 10.20164876470564 43.59437773010342, 10.2008595724672 43.59199743513319, 10.20453064284616 43.58790140632014, 10.20760276811662 43.58515184383285, 10.20957569883742 43.58286099593757, 10.21468361385053 43.57984576666378, 10.21835979825088 43.57654771534195, 10.21864803496435 43.57671800064043))","ispra","R14","2019-08-13 00:20:00",20
"2019-08-13 00:00:00","2019-08-13 02:30:00","POLYGON ((10.19821838351569 43.58047831794736, 10.19319190443048 43.58342684396187, 10.19119255921796 43.58574451312457, 10.18813978733816 43.5884751239773, 10.18452300030806 43.59235882961174, 10.18525047740112 43.59464097748794, 10.18841857625661 43.59779893740139, 10.19470167511313 43.60148351186189, 10.20835622284986 43.60376629217262, 10.23330385640176 43.60058081803769, 10.25678858205804 43.59819061882263, 10.2806746141822 43.59514041756142, 10.2973731 43.5947181, 10.2973731 43.5947181, 10.28068749713967 43.59541027162024, 10.25685282616445 43.59845656786555, 10.2333553361198 43.60084822993808, 10.20842047058596 43.60403224124898, 10.19461834215006 43.60174664932181, 10.18818524813329 43.59800906564156, 10.18495027678331 43.59480005115287, 10.18416108411768 43.59241977220767, 10.1878321548725 43.58832377067164, 10.1909042802775 43.58557422734609, 10.19287721081501 43.58328339571094, 10.19798512639492 43.58026818712867, 10.19821838351569 43.58047831794736))","ispra","R14","2019-08-13 00:30:00",21
